date,open,high,low,close,5ma,20ma,60ma,120ma,trading
2021-04-22,"45,317","45,977","44,921","45,515","44,486.00","40,742.50","41,033.97","36,645.95","354,462"
2021-04-23,"45,251","47,164","45,053","46,834","45,396.20","41,273.50","41,140.60","36,804.83","693,138"
2021-04-26,"46,834","46,834","44,658","44,724","45,422.60","41,725.40","41,203.27","36,948.28","871,734"
2021-04-27,"45,515","48,088","45,515","47,824","45,990.00","42,322.40","41,334.10","37,113.78","1,661,688"
2021-04-28,"47,296","49,341","46,505","49,341","46,847.60","42,902.90","41,514.40","37,281.94","1,355,072"
2021-04-29,"49,341","49,341","49,341","49,341","47,612.80","43,460.30","41,655.12","37,450.38",0
2021-04-30,"49,341","49,341","49,341","49,341","48,114.20","44,004.50","41,804.63","37,603.71",0
2021-05-03,"49,341","49,341","49,341","49,341","49,037.60","44,509.10","41,959.65","37,761.89",0
2021-05-04,"49,341","49,341","49,341","49,341","49,341.00","44,987.35","42,092.68","37,923.32",0
2021-05-06,"49,341","49,341","49,341","49,341","49,341.00","45,468.90","42,232.30","38,101.19",0
2021-05-07,"49,341","49,341","49,341","49,341","49,341.00","45,973.50","42,356.53","38,278.80",0
2021-05-10,"49,341","49,341","49,341","49,341","49,341.00","46,346.20","42,479.67","38,456.13",0
2021-05-11,"49,341","49,341","49,341","49,341","49,341.00","46,652.95","42,588.50","38,633.20",0
2021-05-12,"49,341","49,341","49,341","49,341","49,341.00","46,966.30","42,691.85","38,812.16",0
2021-05-13,"49,341","49,341","49,341","49,341","49,341.00","47,329.10","42,796.30","38,991.12",0
2021-05-14,"49,341","49,341","49,341","49,341","49,341.00","47,695.20","42,918.33","39,167.64",0
2021-05-17,"49,341","49,341","49,341","49,341","49,341.00","48,048.10","43,055.75","39,341.48",0
2021-05-18,"49,341","49,341","49,341","49,341","49,341.00","48,285.55","43,170.08","39,511.53",0
2021-05-20,"49,341","49,341","49,341","49,341","49,341.00","48,503.25","43,278.92","39,685.90",0
2021-05-21,"49,341","49,341","49,341","49,341","49,341.00","48,717.65","43,397.65","39,860.27",0
2021-05-24,"49,341","49,341","49,341","49,341","49,341.00","48,908.95","43,542.77","40,040.03",0
2021-05-25,"49,341","49,341","49,341","49,341","49,341.00","49,034.30","43,650.50","40,218.99",0
2021-05-26,"49,341","49,341","49,341","49,341","49,341.00","49,265.15","43,765.93","40,387.70",0
2021-05-27,"49,341","49,341","49,341","49,341","49,341.00","49,341.00","43,854.98","40,553.44",0
2021-05-28,"49,341","57,152","46,245","50,865","49,645.80","49,417.20","43,940.85","40,733.50","3,544,898"
2021-05-31,"51,341","52,008","46,245","46,626","49,102.80","49,281.45","43,949.47","40,879.58","1,293,480"
2021-06-01,"46,198","46,912","45,007","45,388","48,312.20","49,083.80","43,938.55","41,018.58","422,984"
2021-06-02,"45,293","45,912","43,197","43,483","47,140.60","48,790.90","43,943.17","41,138.48","522,451"
2021-06-03,"43,245","46,150","43,150","45,007","46,273.80","48,574.20","44,016.05","41,263.24","462,298"
2021-06-04,"44,626","46,007","44,340","45,864","45,273.60","48,400.35","44,109.82","41,400.01","200,540"
2021-06-07,"46,436","46,436","44,721","44,864","44,921.20","48,176.50","44,172.62","41,529.79","252,273"
2021-06-08,"44,769","44,769","43,864","44,293","44,702.20","47,924.10","44,223.72","41,654.82","146,319"
2021-06-09,"44,483","44,531","42,721","43,292","44,664.00","47,621.65","44,269.12","41,760.44","263,571"
2021-06-10,"43,292","44,054","43,292","43,816","44,425.80","47,345.40","44,333.15","41,871.51","231,756"
2021-06-11,"44,102","44,197","40,864","40,864","43,425.80","46,921.55","44,373.27","41,955.01","1,019,278"
2021-06-14,"41,149","41,435","40,578","41,245","42,702.00","46,516.75","44,413.13","42,042.49","436,846"
